datetime,low,high,open,close,volumefrom,volumeto
2021-05-27,1.61,1.79,1.781,1.657,128226844.71,216746544.06
2021-05-28,1.45,1.68,1.657,1.514,196815539.95,303456641.96
2021-05-29,1.336,1.562,1.514,1.405,156390351.21,223754379.69
2021-05-30,1.347,1.7,1.405,1.577,165291552.44,260220176.19
2021-05-31,1.526,1.75,1.577,1.739,142200899.37,231965747.43
2021-06-01,1.654,1.78,1.739,1.735,108468694.75,187214508.96
2021-06-02,1.718,1.805,1.735,1.754,99433219.87,175807229.52
2021-06-03,1.711,1.889,1.754,1.846,80171317.73,145619811.14
2021-06-04,1.608,1.848,1.846,1.708,130381989.09,223286747.35
2021-06-05,1.6,1.783,1.708,1.657,74308251.02,125340477.71
2021-06-06,1.647,1.708,1.657,1.678,35246659.42,59036955.11
2021-06-07,1.55,1.744,1.678,1.567,73337180.02,121881046.35
2021-06-08,1.4,1.597,1.567,1.584,152186504.49,229991087.31
2021-06-09,1.483,1.635,1.584,1.628,94447813.98,147773528.94
2021-06-10,1.507,1.64,1.628,1.532,56041433.06,87508008.27
2021-06-11,1.42,1.548,1.532,1.438,63235405.02,94060131.6
2021-06-12,1.357,1.494,1.438,1.478,66739516.18,94884958.33
2021-06-13,1.401,1.582,1.478,1.557,56488386.02,84326167.65
2021-06-14,1.506,1.596,1.557,1.577,58934752.29,91589093.62
2021-06-15,1.541,1.613,1.577,1.554,43268476.61,68023194.02
2021-06-16,1.474,1.575,1.554,1.485,42216624.64,64084919.86
2021-06-17,1.456,1.539,1.485,1.482,38146906.04,57007820.92
2021-06-18,1.375,1.492,1.482,1.417,56431542.0,80427140.85
2021-06-19,1.384,1.442,1.417,1.384,27690555.42,39151004.27
2021-06-20,1.306,1.459,1.384,1.425,52741515.38,72759839.49
2021-06-21,1.162,1.436,1.425,1.173,136821614.91,175440015.88
2021-06-22,1.001,1.268,1.173,1.159,256341174.88,290901227.47
2021-06-23,1.109,1.31,1.159,1.251,98816704.27,122168401.56
2021-06-24,1.201,1.4,1.251,1.36,81898737.2,108949375.02
2021-06-25,1.241,1.396,1.36,1.253,96273190.11,126287052.98
2021-06-26,1.2,1.292,1.253,1.252,52812119.45,65392154.93
2021-06-27,1.242,1.35,1.252,1.337,46886100.19,60194111.82
2021-06-28,1.304,1.35,1.337,1.326,40116253.34,53256251.76
2021-06-29,1.32,1.422,1.326,1.374,68003255.4,93299060.93
2021-06-30,1.283,1.402,1.374,1.386,66647477.56,89697668.64
2021-07-01,1.303,1.387,1.386,1.333,54875277.14,73373324.03
2021-07-02,1.285,1.396,1.333,1.396,51154356.54,68831376.51
2021-07-03,1.359,1.444,1.396,1.405,34164318.81,48080964.9
2021-07-04,1.383,1.496,1.405,1.462,37514949.91,54177479.42
2021-07-05,1.377,1.462,1.462,1.404,34915915.87,49380785.49
2021-07-06,1.39,1.458,1.404,1.416,32754877.29,46547889.31
2021-07-07,1.4,1.441,1.416,1.405,25513143.01,36314494.83
2021-07-08,1.319,1.407,1.405,1.328,41731437.17,56972067.44
2021-07-09,1.287,1.374,1.328,1.351,28242494.1,37644453.35
2021-07-10,1.318,1.367,1.351,1.336,17621141.38,23575535.0
2021-07-11,1.323,1.367,1.336,1.349,12144955.48,16317518.47
2021-07-12,1.292,1.375,1.349,1.313,28271194.5,37547516.17
2021-07-13,1.25,1.32,1.313,1.265,35858899.21,45996819.94
2021-07-14,1.2,1.29,1.265,1.263,42078895.4,52402092.42
2021-07-15,1.205,1.29,1.263,1.225,32011573.07,39477541.6
2021-07-16,1.166,1.245,1.225,1.171,36764908.57,44043003.06
2021-07-17,1.15,1.195,1.171,1.173,30405851.74,35555824.54
2021-07-18,1.167,1.219,1.173,1.181,20200233.78,24089620.22
2021-07-19,1.116,1.192,1.181,1.123,38648629.01,44092610.08
2021-07-20,1.025,1.137,1.123,1.056,98525522.0,104760547.37
2021-07-21,1.038,1.226,1.056,1.17,66938417.44,76602550.45
2021-07-22,1.15,1.209,1.17,1.186,32116111.23,37867574.38
2021-07-23,1.147,1.209,1.186,1.208,36324696.85,42854501.24
2021-07-24,1.197,1.25,1.208,1.234,34390284.2,41950309.34
2021-07-25,1.191,1.24,1.234,1.23,28443588.83,34587362.19
2021-07-26,1.223,1.4,1.23,1.255,115636387.82,152469363.48
2021-07-27,1.214,1.317,1.255,1.281,52675836.61,66451662.87
2021-07-28,1.258,1.318,1.281,1.288,40861648.82,52560993.25
2021-07-29,1.258,1.299,1.288,1.286,31226192.1,39951405.7
2021-07-30,1.249,1.318,1.286,1.312,38470605.37,49542171.84
2021-07-31,1.289,1.334,1.312,1.321,34119650.08,44794502.43
2021-08-01,1.3,1.389,1.321,1.315,57500449.39,77769521.66
2021-08-02,1.294,1.35,1.315,1.308,40222130.7,53070570.36
2021-08-03,1.262,1.381,1.308,1.369,58786890.95,78624931.66
2021-08-04,1.323,1.393,1.369,1.377,47199002.42,64359339.79
2021-08-05,1.338,1.399,1.377,1.387,44487808.16,61169187.65
2021-08-06,1.362,1.426,1.387,1.403,51652205.51,71974749.03
2021-08-07,1.396,1.487,1.403,1.474,62478714.35,90495508.77
2021-08-08,1.407,1.495,1.474,1.427,49197827.67,71421452.71
2021-08-09,1.401,1.5,1.408,1.475,49845007.57,73073815.44
2021-08-10,1.458,1.701,1.475,1.679,108690970.98,172397613.9
2021-08-11,1.671,1.898,1.679,1.795,186190572.59,334757064.64
2021-08-12,1.68,1.869,1.795,1.835,126186423.62,223153374.46
2021-08-13,1.821,2.15,1.835,2.14,204158606.21,406546176.28
2021-08-14,2.084,2.25,2.14,2.191,149100069.68,322834436.54
2021-08-15,2.033,2.25,2.191,2.169,114561568.28,245614139.61
2021-08-16,2.047,2.197,2.169,2.072,92898354.27,197545987.44
2021-08-17,1.906,2.141,2.072,1.922,142090905.57,288974377.9
2021-08-18,1.87,2.165,1.922,2.105,150579336.22,307377983.17
2021-08-19,2.047,2.449,2.105,2.441,231715138.96,524438162.01
2021-08-20,2.371,2.583,2.441,2.457,213403082.28,529524901.91
2021-08-21,2.383,2.53,2.457,2.438,83566878.9,204909926.35
2021-08-22,2.433,2.724,2.438,2.711,137370430.32,354188072.84
2021-08-23,2.689,2.97,2.711,2.918,205530289.76,587307690.36
2021-08-24,2.59,2.95,2.918,2.721,214865359.92,595312651.47
2021-08-25,2.604,2.8,2.721,2.74,125820397.81,342660962.97
2021-08-26,2.47,2.785,2.74,2.53,166354030.14,430820454.06
2021-08-27,2.497,2.949,2.53,2.948,171368954.76,470468773.28
2021-08-28,2.776,2.95,2.948,2.849,91850259.82,261443954.15
2021-08-29,2.724,2.937,2.849,2.853,97761225.35,278472765.22
2021-08-30,2.724,2.887,2.853,2.737,104134629.16,292473889.56
2021-08-31,2.702,2.88,2.737,2.77,103616830.56,288357713.17
2021-09-01,2.724,2.905,2.77,2.871,93106392.22,263611239.83
2021-09-02,2.837,3.099,2.871,2.963,174404725.82,522015988.9
2021-09-03,2.905,3.033,2.963,2.968,108562868.22,321716960.04
2021-09-04,2.803,2.968,2.968,2.833,94344834.19,272598188.62
2021-09-05,2.825,2.959,2.833,2.913,75869971.48,219256746.36
2021-09-06,2.803,2.93,2.913,2.835,75221309.03,215099414.92
2021-09-07,2.003,2.877,2.835,2.524,297965943.24,754257761.24
2021-09-08,2.201,2.58,2.524,2.47,223549209.95,540672198.54
2021-09-09,2.385,2.623,2.47,2.518,171882337.7,434556606.67
2021-09-10,2.276,2.586,2.518,2.383,144088798.62,348947388.74
2021-09-11,2.368,2.8,2.383,2.636,190825761.72,503895126.44
2021-09-12,2.502,2.79,2.636,2.581,159624511.77,419446211.64
2021-09-13,2.311,2.593,2.581,2.402,162280395.27,393689011.53
2021-09-14,2.322,2.439,2.402,2.399,90458389.07,215841171.12
2021-09-15,2.358,2.586,2.399,2.505,106437990.87,264158439.39
2021-09-16,2.382,2.525,2.505,2.417,77420059.48,189377665.72
2021-09-17,2.314,2.442,2.417,2.351,64608540.92,153573401.34
2021-09-18,2.312,2.439,2.351,2.371,52301368.65,124570892.0
2021-09-19,2.261,2.397,2.371,2.283,46591040.23,108619228.28
2021-09-20,1.977,2.293,2.283,2.081,221220050.55,469063862.72
2021-09-21,1.911,2.229,2.081,1.987,184032524.6,381711488.59
2021-09-22,1.968,2.27,1.987,2.259,134026048.69,286567159.26
2021-09-23,2.181,2.348,2.259,2.328,81230892.43,182809566.9
2021-09-24,2.064,2.347,2.328,2.28,154185944.06,343248851.91
2021-09-25,2.238,2.46,2.28,2.302,117978527.5,278273474.21
2021-09-26,2.15,2.303,2.302,2.208,87377961.17,196040136.6
2021-09-27,2.13,2.277,2.208,2.13,74169033.67,163598381.1
2021-09-28,2.029,2.174,2.13,2.037,77478205.03,162602484.23
2021-09-29,2.02,2.144,2.037,2.066,81268939.05,168651536.75
2021-09-30,2.051,2.137,2.066,2.115,72676936.34,152543152.41
2021-10-01,2.093,2.275,2.115,2.255,78677327.7,173211161.61
2021-10-02,2.195,2.323,2.255,2.249,61071797.54,138277018.53
2021-10-03,2.222,2.309,2.249,2.253,53164687.88,120541231.33
2021-10-04,2.15,2.255,2.253,2.192,72870552.98,159785756.7
2021-10-05,2.178,2.259,2.192,2.233,70613041.24,156404997.82
2021-10-06,2.114,2.25,2.233,2.211,115023994.86,253080653.08
2021-10-07,2.151,2.375,2.211,2.278,131179316.77,297471277.34
2021-10-08,2.216,2.313,2.278,2.238,66663462.51,151181223.44
2021-10-09,2.22,2.3,2.238,2.269,66739629.89,151194756.1
2021-10-10,2.163,2.278,2.269,2.19,46387663.07,103477381.07
2021-10-11,2.11,2.25,2.19,2.171,70934929.76,155262052.04
2021-10-12,2.072,2.173,2.171,2.118,79959385.36,169436330.53
2021-10-13,2.081,2.199,2.118,2.189,64109787.11,136906422.91
2021-10-14,2.157,2.224,2.189,2.174,50017536.79,109355416.14
2021-10-15,2.136,2.243,2.174,2.217,100819537.98,221061460.37
2021-10-16,2.17,2.25,2.217,2.178,54967037.74,121506682.19
2021-10-17,2.092,2.19,2.178,2.159,45050996.35,96997356.57
2021-10-18,2.105,2.175,2.159,2.128,51016551.35,108940303.57
2021-10-19,2.092,2.157,2.128,2.109,52520828.75,111254460.58
2021-10-20,2.092,2.213,2.109,2.19,78588583.59,169866757.12
2021-10-21,2.009,2.299,2.19,2.137,120670124.83,267024091.77
2021-10-22,2.124,2.21,2.137,2.155,63802926.65,138065425.15
2021-10-23,2.132,2.174,2.155,2.166,36576209.22,78782618.94
2021-10-24,2.094,2.168,2.166,2.12,56798391.47,120685694.94
2021-10-25,2.114,2.178,2.12,2.145,58098871.57,124771986.46
2021-10-26,2.121,2.202,2.145,2.137,79278389.79,171705424.34
2021-10-27,1.848,2.155,2.137,1.911,220679960.09,438903483.03
2021-10-28,1.907,2.06,1.911,1.987,156808567.61,310480236.62
2021-10-29,1.98,2.048,1.987,2.015,100985186.19,202828957.85
2021-10-30,1.923,2.018,2.015,1.955,74192812.84,146359715.5
2021-10-31,1.919,2.03,1.955,1.967,83789756.3,164447250.93
2021-11-01,1.913,2.019,1.967,1.949,74166448.81,145031084.26
2021-11-02,1.935,1.997,1.949,1.972,76675009.73,150971858.05
2021-11-03,1.951,2.146,1.972,2.064,167766437.56,345951557.19
2021-11-04,1.938,2.11,2.064,1.983,95503283.76,192002124.2
2021-11-05,1.96,2.019,1.983,1.983,62053380.2,123193681.59
2021-11-06,1.944,2.042,1.983,2.006,57118833.7,113534715.72
2021-11-07,1.976,2.037,2.006,2.023,43875123.96,88115117.51
2021-11-08,2.01,2.143,2.023,2.127,105614212.32,219229982.27
2021-11-09,2.106,2.38,2.127,2.269,253506341.68,574641301.87
2021-11-10,1.936,2.33,2.269,2.1,202211342.6,440216831.88
2021-11-11,2.055,2.153,2.1,2.079,98647718.02,207184972.22
2021-11-12,1.992,2.1,2.079,2.045,120197924.76,245547380.38
2021-11-13,2.022,2.08,2.045,2.051,42826597.1,87817794.96
2021-11-14,2.011,2.07,2.051,2.039,42158618.11,85866196.29
2021-11-15,2.013,2.095,2.039,2.018,51412565.33,105189187.27
2021-11-16,1.763,2.019,2.018,1.876,188038277.19,359761243.2
2021-11-17,1.797,1.894,1.876,1.878,104955877.5,194558189.74
2021-11-18,1.701,1.909,1.878,1.787,132567436.13,240228030.72
2021-11-19,1.74,1.897,1.787,1.865,86268671.58,157571849.82
2021-11-20,1.862,1.958,1.865,1.924,53648297.53,101821211.85
2021-11-21,1.834,1.925,1.924,1.835,43576538.37,81712007.83
2021-11-22,1.759,1.84,1.835,1.778,74910746.24,134665424.27
2021-11-23,1.74,1.817,1.778,1.75,74404786.8,132352081.14
2021-11-24,1.586,1.751,1.75,1.666,171347668.8,283952147.97
2021-11-25,1.621,1.75,1.666,1.676,94887909.83,160630445.88
2021-11-26,1.5,1.686,1.676,1.534,166483229.1,260887803.43
2021-11-27,1.532,1.587,1.534,1.545,54097540.46,84446940.16
2021-11-28,1.419,1.601,1.545,1.595,109992546.04,165737390.75
2021-11-29,1.559,1.638,1.595,1.603,66249360.7,105738668.57
2021-11-30,1.546,1.63,1.603,1.555,88974820.49,140987091.84
2021-12-01,1.533,1.624,1.555,1.548,77605769.37,122605206.04
2021-12-02,1.519,1.761,1.548,1.721,154655834.39,258155682.63
2021-12-03,1.515,1.73,1.721,1.557,106607033.01,173099791.19
2021-12-04,1.29,1.559,1.557,1.421,187356335.42,261575831.96
2021-12-05,1.286,1.437,1.421,1.381,152798056.91,207511635.61
2021-12-06,1.257,1.445,1.381,1.421,166183911.15,221967840.07
2021-12-07,1.366,1.481,1.421,1.38,127989916.2,183366712.0
2021-12-08,1.34,1.425,1.38,1.398,95304030.08,131902787.74
2021-12-09,1.288,1.41,1.398,1.289,103825263.62,139407687.62
2021-12-10,1.206,1.335,1.289,1.212,118841592.75,151892688.14
2021-12-11,1.193,1.362,1.212,1.354,94173182.33,119821048.36
2021-12-12,1.32,1.415,1.354,1.347,59668988.78,81189951.58
2021-12-13,1.2,1.358,1.347,1.225,98106397.37,123419284.57
2021-12-14,1.199,1.285,1.225,1.268,81570351.59,100888298.98
2021-12-15,1.204,1.333,1.268,1.311,92439793.51,116728198.25
2021-12-16,1.235,1.331,1.311,1.24,65894350.28,84830588.61
2021-12-17,1.183,1.259,1.24,1.218,80767778.99,99288294.53
2021-12-18,1.2,1.267,1.218,1.243,50291574.92,62133501.56
2021-12-19,1.24,1.336,1.243,1.244,76568167.66,97765513.09
2021-12-20,1.201,1.261,1.244,1.238,75993396.24,93321367.6
2021-12-21,1.228,1.29,1.238,1.28,52858984.32,66621536.51
2021-12-22,1.276,1.369,1.28,1.328,76621279.5,101655766.87
2021-12-23,1.307,1.49,1.328,1.474,97837178.45,137044365.28
2021-12-24,1.381,1.491,1.474,1.393,57125276.47,82305394.47
2021-12-25,1.381,1.461,1.393,1.454,36451109.19,52121068.13
2021-12-26,1.408,1.468,1.454,1.455,44034751.06,63553125.14
2021-12-27,1.451,1.593,1.455,1.516,71945043.29,110568689.12
2021-12-28,1.376,1.54,1.516,1.4,91040337.2,132722041.92
2021-12-29,1.322,1.438,1.4,1.332,72000436.46,99209530.09
2021-12-30,1.298,1.379,1.332,1.359,62336038.74,83509701.37
2021-12-31,1.28,1.383,1.359,1.308,75388024.82,100341987.69
2022-01-01,1.305,1.38,1.308,1.38,49289114.64,65754928.52
2022-01-02,1.339,1.392,1.38,1.378,36453000.42,49769197.63
2022-01-03,1.309,1.378,1.378,1.319,58617446.81,78505204.96
2022-01-04,1.295,1.352,1.319,1.309,53819778.33,71111353.29
2022-01-05,1.194,1.353,1.309,1.23,88310511.75,113251614.92
2022-01-06,1.186,1.297,1.23,1.279,90174429.48,111179612.83
2022-01-07,1.189,1.285,1.279,1.209,108141294.92,132203940.59
2022-01-08,1.126,1.254,1.209,1.183,92740708.68,109894961.62
2022-01-09,1.147,1.207,1.183,1.171,59700335.46,70398277.53
2022-01-10,1.071,1.181,1.171,1.123,101694291.08,114546592.97
2022-01-11,1.122,1.196,1.123,1.188,65067512.45,75594527.04
2022-01-12,1.187,1.314,1.188,1.313,85297878.78,106914385.51
2022-01-13,1.227,1.355,1.313,1.233,80628269.6,103755110.18
2022-01-14,1.219,1.31,1.233,1.293,75984129.45,95782464.77
2022-01-15,1.252,1.319,1.293,1.292,37195896.2,47718164.35
2022-01-16,1.287,1.424,1.292,1.412,107728818.28,149021952.34
2022-01-17,1.387,1.607,1.412,1.603,213629571.68,321590398.35
2022-01-18,1.41,1.64,1.603,1.459,183970543.14,279251410.25
2022-01-19,1.326,1.535,1.459,1.337,172077538.97,243174585.18
2022-01-20,1.25,1.427,1.337,1.259,167826026.49,225316577.48
2022-01-21,1.101,1.288,1.259,1.121,271617739.0,326792894.85
2022-01-22,0.9235,1.156,1.121,1.071,348461319.5,371119868.59
2022-01-23,1.051,1.17,1.071,1.125,169583905.9,186354588.8
2022-01-24,0.951,1.125,1.125,1.066,266375958.92,272602871.88
2022-01-25,0.9921,1.075,1.066,1.043,130767029.17,135713225.36
2022-01-26,1.023,1.162,1.043,1.078,199849475.05,216863394.49
2022-01-27,1.0,1.081,1.078,1.043,132116784.77,137201820.87
2022-01-28,1.009,1.061,1.043,1.049,101468586.53,105160072.81
2022-01-29,1.038,1.084,1.049,1.06,64040000.44,67960579.93
2022-01-30,1.024,1.078,1.06,1.036,52951023.96,55652958.86
2022-01-31,1.01,1.06,1.036,1.052,92152867.8,95171277.95
2022-02-01,1.035,1.097,1.052,1.097,98210666.33,104345896.65
2022-02-02,1.023,1.103,1.097,1.027,95898313.02,101868525.66
2022-02-03,1.017,1.062,1.027,1.061,81971860.07,85180982.4
2022-02-04,1.046,1.14,1.061,1.14,94160733.28,101994441.01
2022-02-05,1.097,1.179,1.14,1.125,84326261.51,96117636.06
2022-02-06,1.098,1.151,1.125,1.144,51680739.63,58160151.46
2022-02-07,1.126,1.21,1.144,1.199,124118061.44,146716513.08
2022-02-08,1.134,1.264,1.199,1.176,121992201.69,146030677.97
2022-02-09,1.152,1.216,1.176,1.195,81711584.14,97297399.96
2022-02-10,1.145,1.225,1.195,1.151,107350106.87,126916656.93
2022-02-11,1.068,1.164,1.151,1.08,87642915.31,99087994.16
2022-02-12,1.03,1.093,1.08,1.06,72890641.22,77551655.19
2022-02-13,1.033,1.078,1.06,1.043,51536435.45,54322384.11
2022-02-14,1.018,1.055,1.043,1.05,72362397.83,75015119.72
2022-02-15,1.049,1.116,1.05,1.109,74543888.86,80958294.06
2022-02-16,1.066,1.113,1.109,1.083,54445730.81,59235095.08
2022-02-17,1.009,1.094,1.083,1.02,68988678.64,72450415.56
2022-02-18,0.9847,1.043,1.02,0.9958,89958460.07,90983661.58
2022-02-19,0.9739,1.02,0.9958,0.9969,68088237.31,67821429.81
2022-02-20,0.9191,0.9983,0.9969,0.9319,110695765.62,104790170.66
2022-02-21,0.852,0.9925,0.9319,0.8572,166751824.4,155034655.35
2022-02-22,0.8139,0.897,0.8572,0.8881,180901010.23,155078930.8
2022-02-23,0.8633,0.9604,0.8881,0.8664,123863702.09,113142579.62
2022-02-24,0.7474,0.905,0.8664,0.8533,272038766.93,219382545.59
2022-02-25,0.8241,0.91,0.8533,0.8997,110902802.01,96076047.98
2022-02-26,0.8817,0.9304,0.8997,0.8873,62098072.63,56216521.84
2022-02-27,0.8327,0.9152,0.8873,0.8569,73894714.57,64367670.96
2022-02-28,0.8425,0.97,0.8569,0.964,111107630.28,100722152.47
2022-03-01,0.94,1.014,0.964,0.9643,114776263.13,111424177.15
2022-03-02,0.9276,0.9774,0.9643,0.9394,82989773.25,79037740.79
2022-03-03,0.8837,0.946,0.9394,0.9021,71848846.23,65641998.56
2022-03-04,0.827,0.9029,0.9021,0.845,77935061.0,67598390.45
2022-03-05,0.819,0.883,0.845,0.8654,60894863.14,52001580.14
2022-03-06,0.8196,0.872,0.8654,0.823,44560761.31,37582950.23
2022-03-07,0.7774,0.8469,0.823,0.7932,90139187.69,73223550.48
2022-03-08,0.7876,0.8213,0.7932,0.8021,76968078.92,61775640.23
2022-03-09,0.7993,0.8631,0.8021,0.8495,76894258.95,64558666.39
2022-03-10,0.787,0.8541,0.8495,0.807,68905977.69,55887316.43
2022-03-11,0.7826,0.8194,0.807,0.7884,65027956.0,51773871.21
2022-03-12,0.7856,0.8018,0.7884,0.7897,33022861.67,26252790.94
2022-03-13,0.7807,0.8205,0.7897,0.7875,42301143.03,33832425.32
2022-03-14,0.777,0.813,0.7875,0.8028,52058611.92,41468308.68
2022-03-15,0.7828,0.8172,0.8028,0.7992,53954795.63,43080397.97
2022-03-16,0.7941,0.8401,0.7992,0.8393,71653049.89,58417633.96
2022-03-17,0.8283,0.858,0.8393,0.8365,49111358.31,41420187.33
2022-03-18,0.8216,0.86,0.8365,0.852,44879680.43,37678862.64
2022-03-19,0.851,0.9164,0.852,0.903,60987470.78,54115003.88
2022-03-20,0.8643,0.916,0.903,0.879,45508506.95,40370800.71
2022-03-21,0.8631,0.93,0.879,0.9179,62079329.2,56046267.44
2022-03-22,0.908,0.9887,0.9179,0.9753,97598600.51,93371004.07
2022-03-23,0.9575,1.11,0.9753,1.109,202460926.5,210799141.12
2022-03-24,1.081,1.19,1.109,1.131,193713813.56,220958383.29
2022-03-25,1.072,1.167,1.131,1.097,132873384.58,148728358.77
2022-03-26,1.08,1.159,1.097,1.153,79563370.43,89539620.38
2022-03-27,1.105,1.187,1.153,1.185,65698232.45,75328796.27
2022-03-28,1.158,1.246,1.185,1.169,135997282.7,163788333.97
2022-03-29,1.167,1.243,1.169,1.191,91580544.25,110085232.63
2022-03-30,1.163,1.218,1.191,1.191,72542109.26,86313925.18
2022-03-31,1.133,1.229,1.191,1.142,113792571.5,133813970.33
2022-04-01,1.104,1.175,1.142,1.165,86005205.02,98530875.94
2022-04-02,1.148,1.196,1.165,1.156,56929401.1,66806418.89
2022-04-03,1.144,1.2,1.156,1.187,37975600.24,44557348.73
2022-04-04,1.161,1.246,1.187,1.212,99223073.84,119292392.71
2022-04-05,1.164,1.219,1.212,1.171,46540212.42,55678635.51
2022-04-06,1.048,1.173,1.171,1.052,113881413.83,126259670.06
2022-04-07,1.039,1.119,1.052,1.089,65920136.18,70739555.05
2022-04-08,1.019,1.099,1.089,1.024,56214899.06,59873476.41
2022-04-09,1.021,1.048,1.024,1.045,28514755.34,29489597.2
2022-04-10,1.023,1.07,1.045,1.027,26315016.9,27529867.64
2022-04-11,0.917,1.033,1.027,0.9198,96865246.68,93868893.22
2022-04-12,0.9157,0.9836,0.9198,0.9545,62034673.4,58994319.99
2022-04-13,0.9349,0.98,0.9545,0.9748,42399703.88,40683917.14
2022-04-14,0.9228,0.9854,0.9748,0.9325,43026708.65,40899208.41
2022-04-15,0.9293,0.9589,0.9325,0.9553,28173468.12,26729129.65
2022-04-16,0.9374,0.963,0.9553,0.9514,20404445.84,19408372.0
