datetime,low,high,open,close,volumefrom,volumeto
2018-07-22,455.0,471.74,461.5,456.9,29849.82,13805523.2
2018-07-23,445.66,469.3,456.9,449.0,59338.49,27160116.83
2018-07-24,447.99,483.92,449.0,478.78,85029.71,39952757.95
2018-07-25,463.55,484.43,478.78,470.81,61154.04,29015958.82
2018-07-26,460.0,483.88,470.81,461.42,46937.07,22216152.67
2018-07-27,454.25,473.33,461.42,469.3,43232.8,20073528.1
2018-07-28,461.25,471.01,469.3,468.12,18686.65,8725695.14
2018-07-29,462.0,471.37,468.12,466.01,19933.71,9292223.1
2018-07-30,446.0,469.0,466.01,456.47,47834.01,21847823.23
2018-07-31,427.33,457.3,456.47,432.16,57334.24,25036791.62
2018-08-01,407.78,435.48,432.16,419.6,73452.8,30807918.3
2018-08-02,407.29,424.61,419.6,410.71,43251.21,17900618.41
2018-08-03,395.0,420.27,410.71,417.8,86027.37,34983118.55
2018-08-04,401.0,419.16,417.8,407.0,36775.06,15068691.96
2018-08-05,400.5,413.33,407.0,408.83,30063.52,12207924.38
2018-08-06,401.0,413.17,408.83,404.99,35224.07,14303450.85
2018-08-07,369.1,410.0,404.99,378.08,74274.76,29017762.06
2018-08-08,347.18,380.77,378.08,355.7,181154.7,65617914.46
2018-08-09,351.0,371.09,355.7,363.99,91569.92,33146909.84
2018-08-10,326.0,366.46,363.99,330.99,99696.89,34476553.11
2018-08-11,305.14,332.0,330.99,318.02,132772.38,42175194.48
2018-08-12,313.29,328.12,318.02,318.15,59702.4,19156739.11
2018-08-13,281.41,322.27,318.15,284.11,213719.18,63518596.52
2018-08-14,250.28,285.0,284.11,278.37,349128.4,92206705.77
2018-08-15,275.93,305.4,278.37,281.21,259286.11,74972492.46
2018-08-16,277.84,298.89,281.21,286.67,117692.3,33921385.41
2018-08-17,285.42,319.0,286.67,317.54,164089.67,49488392.79
2018-08-18,283.1,322.16,317.54,296.61,101805.05,30594763.49
2018-08-19,289.33,307.65,296.61,300.03,62584.69,18638319.07
2018-08-20,268.02,304.0,300.03,270.76,112574.45,31911077.26
2018-08-21,269.13,286.42,270.76,281.49,70794.12,19629932.34
2018-08-22,259.11,298.99,281.49,270.47,156249.02,43487128.1
2018-08-23,268.6,280.39,270.47,275.87,94301.8,25851264.41
2018-08-24,270.27,283.38,275.87,281.35,73790.02,20358888.35
2018-08-25,276.99,282.95,281.35,277.97,31675.45,8861404.76
2018-08-26,270.0,277.97,277.97,274.25,38510.9,10541022.16
2018-08-27,271.32,288.64,274.25,287.99,65231.95,18140309.9
2018-08-28,282.85,297.64,287.99,295.39,81322.64,23562543.29
2018-08-29,284.11,297.32,295.39,289.0,57773.47,16790551.08
2018-08-30,272.13,290.99,289.0,284.52,79430.8,22280046.32
2018-08-31,276.66,284.7,284.52,281.94,49979.72,14024974.73
2018-09-01,281.94,302.2,281.94,294.64,58992.41,17275372.99
2018-09-02,288.48,298.72,294.64,295.06,44050.38,12950767.74
2018-09-03,285.76,296.38,295.06,288.6,55677.23,16127692.96
2018-09-04,282.1,292.11,288.6,285.43,73006.3,20968444.97
2018-09-05,225.54,287.95,285.43,227.56,220426.19,55630162.73
2018-09-06,211.0,233.6,227.56,229.66,277401.36,62178646.67
2018-09-07,214.0,234.23,229.66,215.21,129119.05,28572511.21
2018-09-08,190.01,220.0,215.21,197.0,178662.21,36271876.11
2018-09-09,185.39,208.5,197.0,195.91,151853.72,29824528.14
2018-09-10,186.59,202.7,195.91,196.94,133129.95,25934930.5
2018-09-11,175.5,199.25,196.94,185.15,174425.99,32523972.66
2018-09-12,167.0,185.15,185.15,182.79,245925.52,43013099.84
2018-09-13,182.79,215.0,182.79,211.39,284936.72,57216219.27
2018-09-14,202.51,224.3,211.39,210.0,217479.88,46513084.25
2018-09-15,208.26,227.5,210.0,221.69,110587.06,24347281.2
2018-09-16,208.01,223.43,221.69,220.19,95433.56,20709679.89
2018-09-17,192.2,224.9,220.19,195.97,217257.83,45017560.43
2018-09-18,194.05,214.87,195.97,208.5,144897.83,29794914.11
2018-09-19,197.34,214.68,208.5,209.81,166183.03,34497371.17
2018-09-20,206.64,227.34,209.81,224.41,168663.66,36045367.62
2018-09-21,221.0,252.0,224.41,247.76,263380.54,61787654.84
2018-09-22,232.67,255.0,247.76,240.71,122038.69,29505230.63
2018-09-23,237.1,249.79,240.71,244.35,74603.46,18108035.62
2018-09-24,225.15,245.79,244.35,228.01,120526.74,28261368.63
2018-09-25,203.38,228.01,228.01,219.19,228790.18,49001690.05
2018-09-26,207.23,222.43,219.19,214.15,151742.77,32694715.93
2018-09-27,210.01,233.5,214.15,229.0,169305.4,37557427.41
2018-09-28,215.0,234.59,229.0,220.67,133434.58,29959187.58
2018-09-29,214.0,235.35,220.67,231.01,106164.65,24114839.72
2018-09-30,225.5,238.69,231.01,232.27,87843.6,20412907.33
2018-10-01,223.45,234.92,232.27,230.4,83254.76,19074939.5
2018-10-02,221.45,231.08,230.4,224.85,70674.6,16009401.0
2018-10-03,214.0,224.9,224.85,219.01,89974.04,19659129.8
2018-10-04,218.31,225.66,219.01,221.0,72065.01,16043937.75
2018-10-05,218.0,230.34,221.0,226.89,69759.84,15578902.84
2018-10-06,222.32,227.06,226.89,223.85,32081.53,7206007.32
2018-10-07,220.24,225.95,223.85,224.82,30116.57,6716882.95
2018-10-08,222.25,231.1,224.82,227.68,51359.77,11655474.0
2018-10-09,225.06,228.45,227.68,226.15,41137.31,9319288.92
2018-10-10,221.52,226.25,226.15,223.61,55185.13,12330085.76
2018-10-11,185.06,223.61,223.61,188.32,300055.24,59884204.13
2018-10-12,187.15,198.5,188.32,194.1,93135.58,18033661.09
2018-10-13,193.45,198.37,194.1,196.72,39111.98,7699059.96
2018-10-14,189.13,199.41,196.72,191.87,48584.96,9515504.79
2018-10-15,189.96,220.64,191.87,204.53,213735.09,43782035.43
2018-10-16,202.1,207.97,204.53,205.43,56001.69,11446606.72
2018-10-17,201.2,206.35,205.43,203.21,63596.33,12972359.61
2018-10-18,195.15,205.56,203.21,199.09,97771.01,19629571.19
2018-10-19,197.8,201.47,199.09,200.0,49001.63,9796660.3
2018-10-20,199.31,204.66,200.0,202.69,70174.16,14204119.04
2018-10-21,201.19,205.66,202.69,202.12,33784.89,6877904.11
2018-10-22,198.89,203.0,202.12,201.25,42689.75,8583551.34
2018-10-23,197.96,201.96,201.25,201.12,41123.28,8228666.67
2018-10-24,200.38,202.47,201.12,200.68,39488.86,7951870.28
2018-10-25,195.83,200.72,200.68,199.65,64306.72,12793549.39
2018-10-26,198.64,204.35,199.65,200.7,47096.94,9457395.21
2018-10-27,200.42,201.7,200.7,201.46,21069.78,4236378.08
2018-10-28,201.0,202.85,201.46,202.43,21227.3,4282056.28
2018-10-29,191.0,202.65,202.43,194.29,74935.35,14688606.78
2018-10-30,192.6,196.41,194.29,195.35,57486.16,11160217.57
2018-10-31,191.4,200.0,195.35,196.95,52805.54,10330143.7
2018-11-01,196.2,198.63,196.95,197.96,34762.19,6845616.28
2018-11-02,197.8,201.75,197.96,199.75,44834.4,8942416.64
2018-11-03,197.62,200.0,199.75,198.35,26789.83,5326123.01
2018-11-04,198.1,217.77,198.35,210.06,94233.47,19485097.05
2018-11-05,205.53,211.2,210.06,208.53,54121.86,11254009.65
2018-11-06,207.13,219.08,208.53,218.51,106033.07,22656135.62
2018-11-07,215.56,222.78,218.51,216.84,68747.43,15038961.74
2018-11-08,209.89,218.27,216.84,210.34,56366.05,12017642.12
2018-11-09,206.2,212.2,210.34,208.01,37149.74,7773992.77
2018-11-10,207.69,212.52,208.01,210.29,27620.35,5820169.09
2018-11-11,206.15,211.17,210.29,209.88,21388.44,4467174.0
2018-11-12,207.0,211.22,209.88,208.77,40642.44,8512400.46
2018-11-13,202.76,208.77,208.77,203.2,60479.88,12435529.16
2018-11-14,165.2,204.9,203.2,177.79,317936.66,57463246.06
2018-11-15,165.33,181.0,177.79,178.89,227631.77,39661857.78
2018-11-16,169.22,179.76,178.89,172.4,114804.43,20123632.7
2018-11-17,170.34,174.41,172.4,172.48,53893.26,9278889.81
2018-11-18,172.15,180.2,172.48,175.87,61977.75,10840739.26
2018-11-19,142.0,175.92,175.87,145.21,388441.04,60045181.12
2018-11-20,121.5,149.5,145.21,127.55,723824.51,96545174.58
2018-11-21,122.65,137.5,127.55,134.73,336247.27,44231315.11
2018-11-22,122.54,136.71,134.73,123.2,142401.29,18503842.12
2018-11-23,116.24,125.15,123.2,121.44,262958.13,31759820.18
2018-11-24,106.25,125.89,121.44,110.08,198511.79,22885133.6
2018-11-25,98.2,118.83,110.08,114.3,442893.75,47773306.52
2018-11-26,102.26,116.88,114.3,106.95,317813.17,34537059.55
2018-11-27,99.26,111.6,106.95,108.58,248821.17,26129747.44
2018-11-28,108.58,126.45,108.58,121.95,322073.34,37766755.93
2018-11-29,113.0,123.05,121.95,116.38,202022.16,23856794.41
2018-11-30,109.24,119.0,116.38,111.65,128142.32,14562098.1
2018-12-01,110.0,119.48,111.65,116.82,117391.82,13590283.29
2018-12-02,114.06,119.45,116.82,114.76,73100.41,8466635.57
2018-12-03,104.74,115.12,114.76,107.21,135846.71,14857431.87
2018-12-04,104.78,112.0,107.21,108.61,109739.36,11932934.91
2018-12-05,99.5,109.37,108.61,100.71,164822.22,17146191.6
2018-12-06,88.92,102.85,100.71,89.25,329789.66,31842802.29
2018-12-07,81.02,96.86,89.25,92.45,527140.88,45968256.23
2018-12-08,84.0,97.52,92.45,89.99,242134.08,21850090.46
2018-12-09,88.15,98.3,89.99,92.79,180006.45,16912462.25
2018-12-10,87.42,94.62,92.79,89.23,131111.42,11844457.46
2018-12-11,85.15,91.03,89.23,86.96,120520.22,10550541.78
2018-12-12,86.06,91.0,86.96,89.09,113468.0,10103816.2
2018-12-13,83.48,90.25,89.09,85.35,141927.72,12333682.97
2018-12-14,80.6,85.98,85.35,83.0,150409.09,12594001.05
2018-12-15,81.0,84.29,83.0,83.03,108147.49,8932391.48
2018-12-16,82.82,86.72,83.03,83.74,93043.85,7933834.73
2018-12-17,83.51,96.74,83.74,93.79,250785.23,22906704.11
2018-12-18,91.55,101.5,93.79,101.0,193888.56,18366822.86
2018-12-19,98.16,107.88,101.0,99.34,350590.97,36140501.3
2018-12-20,98.5,119.0,99.34,114.6,329214.9,36343401.07
2018-12-21,105.3,120.0,114.6,107.74,240327.62,27081502.1
2018-12-22,105.5,116.3,107.74,116.09,118020.32,13084739.0
2018-12-23,116.01,133.0,116.09,129.61,325889.19,41373109.44
2018-12-24,129.53,159.51,129.61,139.03,597537.44,86341703.0
2018-12-25,122.15,140.26,139.03,128.82,359477.67,46035575.68
2018-12-26,123.54,136.72,128.82,130.47,203861.96,26514226.86
2018-12-27,112.26,131.78,130.47,114.63,258639.35,31008710.67
2018-12-28,113.31,138.58,114.63,136.82,326758.17,41814965.21
2018-12-29,131.72,147.3,136.82,134.15,254462.14,35179842.41
2018-12-30,128.3,140.64,134.15,138.78,205485.32,27888935.27
2018-12-31,128.5,138.9,138.78,130.53,165355.78,22097680.63
2019-01-01,129.55,140.9,130.53,139.75,155397.58,20946906.89
2019-01-02,138.75,156.69,139.75,153.5,232659.29,34569353.19
2019-01-03,144.49,154.44,153.5,147.23,192147.8,28670970.4
2019-01-04,145.14,155.51,147.23,153.24,215980.78,32602336.5
2019-01-05,152.92,160.61,153.24,154.21,203048.55,31938001.22
2019-01-06,148.5,159.58,154.21,155.92,166721.32,25664451.41
2019-01-07,148.59,157.15,155.92,150.62,139195.56,21295248.95
2019-01-08,146.71,152.9,150.62,148.97,120487.62,18025156.2
2019-01-09,148.36,152.88,148.97,149.5,93315.67,14035911.56
2019-01-10,122.15,150.9,149.5,126.41,314051.19,41297811.41
2019-01-11,121.74,128.84,126.41,125.83,156159.27,19658728.86
2019-01-12,123.4,127.24,125.83,124.59,86580.9,10860538.51
2019-01-13,113.5,125.21,124.59,115.55,129282.53,15273656.5
2019-01-14,115.34,131.7,115.55,128.37,195432.97,24379145.56
2019-01-15,116.91,130.61,128.37,120.06,190531.32,23596292.97
2019-01-16,119.0,127.6,120.06,122.12,142720.14,17419048.09
2019-01-17,117.12,123.83,122.12,122.55,113295.27,13712411.91
2019-01-18,118.18,122.88,122.55,119.53,65062.23,7841060.99
2019-01-19,119.53,126.3,119.53,123.17,84962.36,10514399.35
2019-01-20,115.7,123.7,123.17,117.43,87509.78,10407691.29
2019-01-21,113.68,118.02,117.43,115.86,79637.79,9253637.46
2019-01-22,110.86,119.41,115.86,118.1,112381.06,13100917.61
2019-01-23,115.02,118.9,118.1,116.55,60029.19,7036946.69
2019-01-24,113.62,117.11,116.55,116.4,58126.89,6734058.67
2019-01-25,114.04,117.09,116.4,114.95,75742.68,8751981.6
2019-01-26,114.78,117.47,114.95,115.01,41492.11,4802290.0
2019-01-27,110.3,115.45,115.01,111.35,61836.44,7009092.55
2019-01-28,100.9,112.1,111.35,105.47,161457.03,17011109.49
2019-01-29,102.16,105.98,105.47,104.02,76287.24,7957296.49
2019-01-30,102.9,109.45,104.02,107.61,108822.86,11618524.08
2019-01-31,104.83,109.97,107.61,105.79,82650.37,8835050.51
2019-02-01,103.0,107.69,105.79,105.88,86088.64,9064660.56
2019-02-02,105.16,109.98,105.88,109.3,55967.1,5990001.2
2019-02-03,104.52,110.0,109.3,105.94,62708.43,6714716.27
2019-02-04,105.29,107.85,105.94,106.08,45291.52,4812437.9
2019-02-05,105.08,106.5,106.08,106.0,39933.21,4227740.74
2019-02-06,100.15,106.31,106.0,103.36,95206.15,9771491.95
2019-02-07,102.75,104.77,103.36,103.21,46433.32,4814451.44
2019-02-08,102.29,122.0,103.21,117.98,209786.62,23550238.26
2019-02-09,116.55,119.77,117.98,118.06,65483.01,7714412.45
2019-02-10,115.04,125.28,118.06,123.94,87908.82,10524589.78
2019-02-11,118.27,124.11,123.94,119.55,120784.37,14506668.41
2019-02-12,117.0,122.3,119.55,120.82,98743.69,11817549.12
2019-02-13,119.51,125.0,120.82,120.74,85302.86,10363670.07
2019-02-14,118.73,123.22,120.74,119.39,73049.76,8833930.38
2019-02-15,119.13,123.57,119.39,120.42,58334.1,7049612.2
2019-02-16,120.42,123.6,120.42,121.56,36254.96,4413185.05
2019-02-17,121.38,134.14,121.56,132.34,181894.41,23211216.0
2019-02-18,131.1,147.8,132.34,144.56,309053.04,43193605.47
2019-02-19,142.46,149.47,144.56,142.69,167193.66,24386570.28
2019-02-20,138.65,148.4,142.69,147.19,133027.38,19164956.95
2019-02-21,141.76,148.6,147.19,144.21,107936.42,15616218.08
2019-02-22,142.26,147.5,144.21,146.68,81675.88,11920853.02
2019-02-23,144.89,159.91,146.68,157.56,156608.8,24118707.38
2019-02-24,131.23,165.62,157.56,131.76,289173.47,42273182.44
2019-02-25,131.03,141.09,131.76,137.64,152165.95,20876846.84
2019-02-26,133.03,138.85,137.64,135.76,88877.01,12073024.91
2019-02-27,125.77,140.0,135.76,134.46,136295.14,18163540.51
2019-02-28,131.66,139.0,134.46,134.48,111260.82,15075301.11
